symbol,date,adjOpen,adjHigh,adjLow,adjClose,volume
"SLXX.L","2024-06-04","111.4","111.97","111.4","111.71","22640",
"SLXX.L","2024-06-03","110.42","111.54","110.42","111.54","25000",
"SLXX.L","2024-05-31","110.84","111.05","110.42","110.92","11827",
"SLXX.L","2024-05-30","110.35","110.74","110.35","110.69","19768",
"SLXX.L","2024-05-29","111.11","111.12","110.35","110.4","10677",
"SLXX.L","2024-05-28","111.79","111.79","110.98","111.2","24432",
"SLXX.L","2024-05-24","111.26","111.47","111.07","111.22","15230",
"SLXX.L","2024-05-23","111.64","111.7","111.25","111.34","16062",
"SLXX.L","2024-05-22","112.16","112.5","111.44","111.46","11339",
"SLXX.L","2024-05-21","112.29","112.3","111.73","112.14","21278",
"SLXX.L","2024-05-20","112.72","112.72","111.99","112.09","16275",
"SLXX.L","2024-05-17","112.47","112.61","112.22","112.22","12415",
"SLXX.L","2024-05-16","113.21","113.21","112.53","112.58","13485",
"SLXX.L","2024-05-15","111.86","112.64","111.86","112.52","25621",
"SLXX.L","2024-05-14","111.98","112.01","111.61","111.86","13173",
"SLXX.L","2024-05-13","111.98","112.11","111.75","111.94","11198",
"SLXX.L","2024-05-10","111.51","112.35","111.51","111.86","11016",
"SLXX.L","2024-05-09","111.62","112.03","111.62","112.01","12416",
"SLXX.L","2024-05-08","111.78","112.05","111.69","111.95","16019",
"SLXX.L","2024-05-07","110.92","111.83","110.78","111.81","21488",
"SLXX.L","2024-05-03","111.08","111.31","110.44","111.05","26603",
"SLXX.L","2024-05-02","109.49","110.63","109.49","110.48","30152",
"SLXX.L","2024-04-30","110.43","110.5","109.98","110.01","13206",
"SLXX.L","2024-04-29","110.38","110.52","110.2","110.43","15323",
"SLXX.L","2024-04-26","109.61","110.35","109.61","110.05","47959",
"SLXX.L","2024-04-25","110.21","110.21","109.58","109.69","20162",
"SLXX.L","2024-04-24","110.03","110.46","109.77","109.86","20813",
"SLXX.L","2024-04-23","110.16","110.94","110.16","110.48","21267",
"SLXX.L","2024-04-22","110.28","110.71","110.24","110.49","6488",
"SLXX.L","2024-04-19","110.2","110.37","109.97","110.37","6070",
"SLXX.L","2024-04-18","110.25","110.42","109.99","110","22920",
"SLXX.L","2024-04-17","109.58","110.08","109.54","109.96","18151",
"SLXX.L","2024-04-16","110.06","110.4","109.52","109.73","19702",
"SLXX.L","2024-04-15","111.23","111.23","110.21","110.26","5380",
"SLXX.L","2024-04-12","110.59","111.19","110.59","110.93","17768",
"SLXX.L","2024-04-11","110.72","110.89","109.94","110.46","13163",
"SLXX.L","2024-04-10","111.18","112.17","111.01","111.03","52397",
"SLXX.L","2024-04-09","111.43","111.78","111.38","111.71","16276",
"SLXX.L","2024-04-08","111.42","111.42","111.08","111.28","24050",
"SLXX.L","2024-04-05","111.25","111.84","110.8","111.48","37337",
"SLXX.L","2024-04-04","111.38","112.05","111.38","111.72","14903",
"SLXX.L","2024-04-03","111.45","111.67","111.2","111.45","27912",
"SLXX.L","2024-04-02","112.21","112.21","111.15","111.22","22536",
"SLXX.L","2024-03-28","111.91","112.45","111.86","112.27","32375",
"SLXX.L","2024-03-27","112.2","112.31","111.91","112.23","11429",
"SLXX.L","2024-03-26","112.02","112.19","111.88","112.12","22395",
"SLXX.L","2024-03-25","112.37","112.51","111.78","111.87","15617",
"SLXX.L","2024-03-22","112.23","112.6","112.22","112.41","10281",
"SLXX.L","2024-03-21","112.24","112.62","112.01","112.29","10617",
"SLXX.L","2024-03-20","111.9","112.12","111.71","111.95","11366",
"SLXX.L","2024-03-19","111.67","111.86","111.25","111.52","7808",
"SLXX.L","2024-03-18","111.39","111.63","111.31","111.54","4195",
"SLXX.L","2024-03-15","111.27","111.63","111.27","111.49","7361",
"SLXX.L","2024-03-14","112.03","112.23","111.52","111.54","11973",
"SLXX.L","2024-03-13","112.68","112.68","111.84","111.9","11189",
"SLXX.L","2024-03-12","111.99","112.53","111.99","112.18","9170",
"SLXX.L","2024-03-11","112.25","112.25","111.57","111.85","10543",
"SLXX.L","2024-03-08","111.71","111.95","111.55","111.68","6126",
"SLXX.L","2024-03-07","111.11","111.67","111.01","111.41","17456",
"SLXX.L","2024-03-06","111.05","111.38","110.72","111.19","10928",
"SLXX.L","2024-03-05","110.24","111.22","110.18","111.19","13027",
"SLXX.L","2024-03-04","110.47","110.73","110.25","110.43","15403",
"SLXX.L","2024-03-01","110.1","110.59","110.04","110.55","5296",
"SLXX.L","2024-02-29","110.36","110.43","109.43","110.27","14299",
"SLXX.L","2024-02-28","110.3","110.31","110","110","15673",
"SLXX.L","2024-02-27","110.66","110.89","110.27","110.35","11625",
"SLXX.L","2024-02-26","110.88","111.14","110.68","110.79","4636",
"SLXX.L","2024-02-23","110.54","110.95","110.16","110.95","1082393",
"SLXX.L","2024-02-22","110.61","110.75","110.12","110.5","3991",
"SLXX.L","2024-02-21","110.57","110.65","110.39","110.39","15187",
"SLXX.L","2024-02-20","110.09","110.73","109.77","110.69","9515",
"SLXX.L","2024-02-19","109.84","110.26","109.84","110.25","9689",
"SLXX.L","2024-02-16","109.98","110.43","109.81","110.29","4854",
"SLXX.L","2024-02-15","110.77","110.9","110.42","110.42","5467",
"SLXX.L","2024-02-14","110.15","110.51","110.06","110.51","5777",
"SLXX.L","2024-02-13","110.16","110.42","109.5","109.5","13190",
"SLXX.L","2024-02-12","109.89","110.47","109.88","110.33","6838",
"SLXX.L","2024-02-09","109.83","110.32","109.83","110.01","31952",
"SLXX.L","2024-02-08","110.3","110.72","110.04","110.08","9484",
"SLXX.L","2024-02-07","110.71","110.71","110.26","110.48","8563",
"SLXX.L","2024-02-06","110.05","110.61","109.95","110.56","7761",
"SLXX.L","2024-02-05","110.81","110.81","109.68","109.72","5583",
"SLXX.L","2024-02-02","111.23","111.41","110.39","110.48","12504",
"SLXX.L","2024-02-01","111.05","111.6","110.79","111.45","12364",
"SLXX.L","2024-01-31","110.89","111.22","110.62","111.09","17190",
"SLXX.L","2024-01-30","110.14","110.93","110.14","110.59","15258",
"SLXX.L","2024-01-29","110.01","110.55","109.92","110.19","2762",
"SLXX.L","2024-01-26","110.02","110.22","109.82","109.98","7261",
"SLXX.L","2024-01-25","109.35","109.92","109.22","109.92","15856",
"SLXX.L","2024-01-24","109.63","109.99","109.29","109.58","8634",
"SLXX.L","2024-01-23","110.1","110.22","109.62","109.62","57210",
"SLXX.L","2024-01-22","109.4","110.31","109.4","110.11","106876",
"SLXX.L","2024-01-19","109.98","110.1","109.32","109.71","286317",
"SLXX.L","2024-01-18","109.74","109.86","109.22","109.57","20436",
"SLXX.L","2024-01-17","110.01","110.01","108.96","108.96","17089",
"SLXX.L","2024-01-16","110.35","110.86","110.32","110.53","47783",
"SLXX.L","2024-01-15","110.24","110.89","110.24","110.6","5353",
"SLXX.L","2024-01-12","110.52","110.97","110.52","110.75","6659",
"SLXX.L","2024-01-11","110.61","110.91","110.33","110.39","8490",
"SLXX.L","2024-01-10","110.63","110.73","110.37","110.51","5518",
"SLXX.L","2024-01-09","110.09","110.6","110","110.44","5677",
"SLXX.L","2024-01-08","109.79","110.51","109.79","110.45","5815",
"SLXX.L","2024-01-05","110.97","111.05","110.04","110.26","10741",
"SLXX.L","2024-01-04","111.1","111.76","110.77","110.95","7112",
"SLXX.L","2024-01-03","112.03","112.03","111.06","111.37","13997",
"SLXX.L","2024-01-02","112.11","112.32","111.57","111.98","10908",
"SLXX.L","2023-12-29","112.35","112.92","112.35","112.46","2534",
"SLXX.L","2023-12-28","112.71","113.15","112.71","112.96","8892",
"SLXX.L","2023-12-27","112.36","113.2","112.34","113.2","15456",
"SLXX.L","2023-12-22","112.66","112.99","112.64","112.95","13878",
"SLXX.L","2023-12-21","112.6","112.81","112.37","112.68","17075",
"SLXX.L","2023-12-20","112.09","112.57","112.09","112.42","71386",
"SLXX.L","2023-12-19","111.15","111.84","111.15","111.84","4814",
"SLXX.L","2023-12-18","110.69","111.64","110.69","111.28","22709",
"SLXX.L","2023-12-15","110.48","111.36","110.48","111.26","18195",
"SLXX.L","2023-12-14","110.92","111.47","110.47","110.53","23845",
"SLXX.L","2023-12-13","109","109.89","109","109.7","25830",
"SLXX.L","2023-12-12","108.55","109.1","108.55","109.03","24041",
"SLXX.L","2023-12-11","108.39","108.45","108.06","108.06","4535",
"SLXX.L","2023-12-08","108.72","108.73","108.24","108.52","5822",
"SLXX.L","2023-12-07","108.51","108.78","108.48","108.7","23751",
"SLXX.L","2023-12-06","108.3","108.89","108.09","108.72","33630",
"SLXX.L","2023-12-05","107.91","108.55","107.43","108.55","14702",
"SLXX.L","2023-12-04","107.14","107.77","107.14","107.33","8757",
"SLXX.L","2023-12-01","107.26","107.79","107.18","107.7","44271",
"SLXX.L","2023-11-30","107.43","107.69","107.16","107.33","6529",
"SLXX.L","2023-11-29","107.32","107.97","107.17","107.85","8802",
"SLXX.L","2023-11-28","106.76","107.29","106.65","107.2","8541",
"SLXX.L","2023-11-27","105.94","106.89","105.94","106.82","31206",
"SLXX.L","2023-11-24","106.37","106.53","106.11","106.41","42045",
"SLXX.L","2023-11-23","107.71","107.71","106.37","106.55","13736",
"SLXX.L","2023-11-22","107.23","107.67","106.86","106.86","10187",
"SLXX.L","2023-11-21","107.51","107.9","107.26","107.55","29643",
"SLXX.L","2023-11-20","107.4","107.48","106.92","107.23","5652",
"SLXX.L","2023-11-17","107.25","107.84","107.18","107.29","10480",
"SLXX.L","2023-11-16","106.48","107.65","106.48","107.36","79732",
"SLXX.L","2023-11-15","106.59","107.24","106.44","106.56","71117",
"SLXX.L","2023-11-14","105.52","106.95","105.21","106.81","17283",
"SLXX.L","2023-11-13","105.41","105.64","105.11","105.37","8902",
"SLXX.L","2023-11-10","105.56","105.61","105.09","105.33","23237",
"SLXX.L","2023-11-09","105.7","106.17","105.43","105.79","10030",
"SLXX.L","2023-11-08","105.54","105.91","105.38","105.89","14321",
"SLXX.L","2023-11-07","104.67","105.6","104.67","105.35","18807",
"SLXX.L","2023-11-06","105.06","105.25","104.82","104.84","21858",
"SLXX.L","2023-11-03","104.61","105.47","104.49","105.24","22156",
"SLXX.L","2023-11-02","104.09","105.17","103.86","104.78","25842",
"SLXX.L","2023-11-01","103.41","104.06","103.17","103.63","6344",
"SLXX.L","2023-10-31","103.38","103.89","103.36","103.4","17357",
"SLXX.L","2023-10-30","103.57","103.57","102.94","103.19","3730",
"SLXX.L","2023-10-27","102.98","103.35","102.82","103.15","21319",
"SLXX.L","2023-10-26","102.9","103.05","102.16","102.63","4583",
"SLXX.L","2023-10-25","102.97","103.23","102.62","102.62","15008",
"SLXX.L","2023-10-24","102.65","103.14","102.65","102.98","14015",
"SLXX.L","2023-10-23","102.39","102.43","101.52","102.41","24372",
"SLXX.L","2023-10-20","102.09","102.22","101.72","102.03","9182",
"SLXX.L","2023-10-19","101.74","102.21","101.74","102.03","231100",
"SLXX.L","2023-10-18","102.73","102.85","102.14","102.14","52512",
"SLXX.L","2023-10-17","103.06","103.42","102.8","102.91","6365",
"SLXX.L","2023-10-16","103.82","103.82","103.11","103.22","7238",
"SLXX.L","2023-10-13","103.71","104.3","103.71","103.9","46314",
"SLXX.L","2023-10-12","104.36","104.38","103.62","103.68","5864",
"SLXX.L","2023-10-11","103.1","104.23","103.1","104.16","9179",
"SLXX.L","2023-10-10","103.04","103.57","102.56","103.56","13997",
"SLXX.L","2023-10-09","102.71","103.05","102.34","102.99","7470",
"SLXX.L","2023-10-06","102.71","102.86","102.13","102.52","9974",
"SLXX.L","2023-10-05","102.69","102.87","102.26","102.81","4127",
"SLXX.L","2023-10-04","102.06","102.68","102.02","102.37","10878",
"SLXX.L","2023-10-03","102.96","103.28","102.6","102.6","8555",
"SLXX.L","2023-10-02","103.27","103.55","102.92","103.08","13171",
"SLXX.L","2023-09-29","103.67","103.96","103.48","103.52","15500",
"SLXX.L","2023-09-28","103.85","103.88","102.8","103.07","20760",
"SLXX.L","2023-09-27","104.4","104.57","103.9","103.95","10416",
"SLXX.L","2023-09-26","104.37","104.56","104.1","104.4","21276",
"SLXX.L","2023-09-25","104.64","104.86","104.13","104.43","30160",
"SLXX.L","2023-09-22","104.64","105.06","104.51","104.86","6290",
"SLXX.L","2023-09-21","104.51","104.69","104.16","104.36","6326",
"SLXX.L","2023-09-20","104.42","104.95","104.42","104.91","60938",
"SLXX.L","2023-09-19","104.32","104.32","103.89","104.04","31083",
"SLXX.L","2023-09-18","103.56","103.9","103.36","103.73","35771",
"SLXX.L","2023-09-15","104.57","104.57","103.89","104.06","19859",
"SLXX.L","2023-09-14","103.94","104.59","103.58","104.42","3444",
"SLXX.L","2023-09-13","103.32","103.9","102.97","103.77","8676",
"SLXX.L","2023-09-12","103.25","103.5","103.07","103.3","11661",
"SLXX.L","2023-09-11","102.56","103.25","102.56","103.03","14924",
"SLXX.L","2023-09-08","103.21","103.49","103.1","103.42","13064",
"SLXX.L","2023-09-07","102.72","103.17","102.01","103.13","8099",
"SLXX.L","2023-09-06","102.57","102.87","102.35","102.53","4591",
"SLXX.L","2023-09-05","103.15","103.28","102.81","102.83","2550",
"SLXX.L","2023-09-04","103.18","103.43","103.07","103.14","2987",
"SLXX.L","2023-09-01","103.62","104.3","103.47","103.54","7105",
"SLXX.L","2023-08-31","103.17","103.91","103.17","103.59","4281",
"SLXX.L","2023-08-30","102.9","103.45","102.9","103.2","5759",
"SLXX.L","2023-08-29","103.55","103.55","102.74","103.23","39855",
"SLXX.L","2023-08-25","103.41","103.41","102.72","103.07","6506",
"SLXX.L","2023-08-24","103.25","103.49","102.9","103.19","3489",
"SLXX.L","2023-08-23","101.58","103.02","101.58","102.87","14616",
"SLXX.L","2023-08-22","101.19","101.77","101.19","101.64","7446",
"SLXX.L","2023-08-21","101.5","101.85","101.09","101.12","15431",
"SLXX.L","2023-08-18","101.35","102.17","101.31","101.64","16131",
"SLXX.L","2023-08-17","102.26","102.26","101.22","101.22","608318",
"SLXX.L","2023-08-16","101.89","102.72","101.89","101.93","71385",
"SLXX.L","2023-08-15","101.98","102.54","101.98","102.46","7720",
"SLXX.L","2023-08-14","103.37","103.37","102.46","102.69","6112",
"SLXX.L","2023-08-11","103.74","103.74","102.79","102.84","9723",
"SLXX.L","2023-08-10","103.71","104.12","103.53","103.92","11637",
"SLXX.L","2023-08-09","103.89","103.89","103.44","103.75","3409",
"SLXX.L","2023-08-08","103.85","103.93","103.56","103.56","8651",
"SLXX.L","2023-08-07","103.69","103.77","103.11","103.37","17660",
"SLXX.L","2023-08-04","102.91","103.73","102.91","103.69","10664",
"SLXX.L","2023-08-03","103.85","104.9","102.57","103.2","18751",
"SLXX.L","2023-08-02","104","104","103.33","103.66","10772",
"SLXX.L","2023-08-01","103.88","104.05","103.57","103.63","40596",
"SLXX.L","2023-07-31","103.6","103.99","103.43","103.99","6150",
"SLXX.L","2023-07-28","103.19","103.79","103.19","103.66","7799",
"SLXX.L","2023-07-27","103.6","104.03","103.52","103.78","17456",
"SLXX.L","2023-07-26","103.6","103.96","103.52","103.74","33217",
"SLXX.L","2023-07-25","103.33","103.87","103.33","103.77","9250",
"SLXX.L","2023-07-24","103.21","104.34","103.21","103.87","40924",
"SLXX.L","2023-07-21","103.58","103.87","103.37","103.6","8238",
"SLXX.L","2023-07-20","104.24","104.24","103.54","103.68","16009",
"SLXX.L","2023-07-19","103.73","104.31","103.22","103.8","20825",
"SLXX.L","2023-07-18","102.8","102.9","102.47","102.72","12580",
"SLXX.L","2023-07-17","102.62","102.62","102","102.08","18496",
"SLXX.L","2023-07-14","102.7","102.75","102.2","102.28","50344",
"SLXX.L","2023-07-13","101.77","102.44","101.77","102.41","26476",
"SLXX.L","2023-07-12","100.67","101.69","100.67","101.64","37037",
"SLXX.L","2023-07-11","100.34","100.83","100.34","100.54","9217",
"SLXX.L","2023-07-10","99.72","100.64","99.72","100.64","19640",
"SLXX.L","2023-07-07","100.46","100.53","99.91","100.2","248124",
"SLXX.L","2023-07-06","101.05","101.05","99.85","100.25","29315",
"SLXX.L","2023-07-05","101.78","101.8","101.04","101.24","9303",
"SLXX.L","2023-07-04","101.46","101.79","101.11","101.51","19079",
"SLXX.L","2023-07-03","101.85","101.85","101.2","101.35","12710",
"SLXX.L","2023-06-30","101.46","101.61","101.01","101.55","55943",
"SLXX.L","2023-06-29","101.18","101.88","101.18","101.55","11374",
"SLXX.L","2023-06-28","101.85","101.88","101.39","101.71","15879",
"SLXX.L","2023-06-27","102.25","102.25","101.53","101.64","36414",
"SLXX.L","2023-06-26","102.02","102.28","101.83","102.13","14418",
"SLXX.L","2023-06-23","101.78","102.61","101.75","101.88","7202",
"SLXX.L","2023-06-22","101.77","102.01","101.37","101.71","68872",
"SLXX.L","2023-06-21","101.97","101.97","101.31","101.64","8218",
"SLXX.L","2023-06-20","101.6","102.36","101.41","102.27","12223",
"SLXX.L","2023-06-19","101.84","101.85","101.4","101.51","3743",
"SLXX.L","2023-06-16","102.38","102.38","101.71","101.88","20494",
"SLXX.L","2023-06-15","101.85","102.16","101.45","102","227661",
"SLXX.L","2023-06-14","101.44","102.1","101.44","102.1","9828",
"SLXX.L","2023-06-13","101.93","102.2","101.52","101.56","15220",
"SLXX.L","2023-06-12","102.91","102.94","102.19","102.25","12943",
"SLXX.L","2023-06-09","102.73","102.99","102.57","102.6","28038",
"SLXX.L","2023-06-08","103","103","102.23","102.46","12665",
"SLXX.L","2023-06-07","102.99","103.09","102.56","102.73","5835",
"SLXX.L","2023-06-06","102.25","103.23","102.25","102.88","19588",
"SLXX.L","2023-06-05","103.08","103.08","102.47","102.57","7033",
"SLXX.L","2023-06-02","102.92","103.09","102.75","103.05","28546",
"SLXX.L","2023-06-01","102.66","103.28","102.45","103.11","20248",
"SLXX.L","2023-05-31","102.62","102.76","102.29","102.72","30063",
"SLXX.L","2023-05-30","102.48","102.48","101.71","102.27","30041",
"SLXX.L","2023-05-26","101.24","101.9","101.22","101.8","31074",
"SLXX.L","2023-05-25","102.05","102.15","101.5","101.59","438941",
"SLXX.L","2023-05-24","101.41","102.49","101.41","102.39","23391",
"SLXX.L","2023-05-23","103.44","103.44","102.71","102.9","24562",
"SLXX.L","2023-05-22","103.23","104.19","103.23","103.63","11784",
"SLXX.L","2023-05-19","103.99","104.17","103.33","103.92","22783",
"SLXX.L","2023-05-18","104.56","104.59","103.91","103.93","8425",
"SLXX.L","2023-05-17","105.13","105.15","104.65","104.65","36479",
"SLXX.L","2023-05-16","105.04","105.79","104.75","104.92","8897",
"SLXX.L","2023-05-15","104.71","105.25","104.71","104.78","44018",
"SLXX.L","2023-05-12","105.75","105.75","105.06","105.17","23773",
